año,app_name,id
2014,Alien Swarm,630
2014,Mirror's Edge™,17410
2013,Tribes: Ascend,17080
2011,Portal,400
2014,Counter-Strike: Source,240
2015,Saints Row IV,206420
2015,Clicker Heroes,363970
2014,SpeedRunners,207140
2014,The Walking Dead,207610
2015,Rise of Nations: Extended Edition,287450
2015,Grim Dawn,219990
2015,Carpe Diem,423880
2014,The Witcher: Enhanced Edition Director's Cut,20900
2014,The Expendabros,312990
2013,Deus Ex: Human Revolution - Director's Cut,238010
2014,Outlast,238320
2014,Far Cry 3,220240
2013,Left 4 Dead 2,550
2013,Team Fortress 2,440
2013,Killing Floor,1250
2014,Tales from the Borderlands,330830
2014,Warframe,230410
2014,Insurgency,222880
2014,FEZ,224760
2014,Guns of Icarus Online,209080
2014,Left 4 Dead 2,550
2014,Hammerwatch,239070
2014,No More Room in Hell,224260
2014,Goat Simulator,265930
2012,Team Fortress 2,440
2015,Grim Dawn,219990
2013,Synergy,17520
2015,Starbound,211820
2015,Life is Strange - Episode 1,319630
2014,Alien Swarm,630
2011,Sengoku,73210
2011,Victoria II,42960
2011,Europa Universalis III Complete,25800
2014,Counter-Strike: Global Offensive,730
2015,Portal 2,620
2014,Counter-Strike: Global Offensive,730
2013,Tribes: Ascend,17080
2014,Continue?9876543210,263340
2015,SUPERHOT,322500
2015,Counter-Strike: Global Offensive,730
2013,Bastion,107100
2013,Borderlands 2,49520
2015,ORION: Prelude,104900
2015,MacGuffin's Curse,58230
2015,Rogue Continuum,357700
2015,Contraption Maker,241240
2014,Red Faction Guerrilla Steam Edition,20500
2014,Counter-Strike: Global Offensive,730
2015,Fallout 3: Game of the Year Edition,22370
2014,Rust,252490
2015,Train Simulator: DB BR232 Loco Add-On,222587
2015,Sniper Elite 3 Season Pass,308310
2015,Train Simulator,24010
2014,Counter-Strike: Global Offensive,730
2013,Killing Floor,1250
2013,Team Fortress 2,440
2014,Half-Life,70
2013,Castle Crashers®,204360
2014,PlanetSide 2,218230
2014,Arma 3,107410
2015,The Testament of Sherlock Holmes,205650
2013,DayZ,221100
2014,Sid Meier's Civilization® V,8930
2014,Loadout,208090
2015,Dirty Bomb®,333930
2014,DayZ,221100
2013,Team Fortress 2,440
2013,Counter-Strike: Global Offensive,730
2015,Fractured Space,310380
2015,Goat Simulator,265930
2015,Counter-Strike: Global Offensive,730
2014,Sanctum 2,210770
2015,Bloodline Champions,6370
2015,Brothers - A Tale of Two Sons,225080
2014,Loadout,208090
2015,Borderlands: The Pre-Sequel,261640
2014,Counter-Strike: Global Offensive,730
2014,STAR WARS™ - Knights of the Old Republic™,32370
2014,Banished,242920
2013,Saints Row: The Third,55230
2014,Goat Simulator,265930
2014,Psychonauts,3830
2014,LEGO® Batman™3: Beyond Gotham,313690
2014,Goat Simulator,265930
2014,Burnout Paradise: The Ultimate Box,24740
2014,Loadout,208090
2015,Dirty Bomb®,333930
2013,Assassin’s Creed® IV Black Flag™,242050
2013,Just Cause 2,8190
2012,PAYDAY™ The Heist,24240
2015,The Fruit of Grisaia,345610
2015,American Truck Simulator,270880
2014,BioShock Infinite,8870
2014,Rocksmith™,205190
2014,Company of Heroes 2,231430
2013,Super Hexagon,221640
2012,Supreme Commander 2,40100
2015,The Beginner's Guide,303210
2015,Crusader Kings II,203770
2015,AdVenture Capitalist,346900
2015,Garry's Mod,4000
2014,Unturned,304930
2015,Golf With Your Friends,431240
2015,Life is Strange - Episode 1,319630
2014,Counter-Strike: Global Offensive,730
2014,Stronghold Crusader HD,40970
2014,Middle-earth™: Shadow of Mordor™,241930
2015,Stronghold Crusader 2,232890
2015,SMITE®,386360
2014,Total War™: ROME II - Emperor Edition,214950
2014,Banished,242920
2014,Natural Selection 2,4920
2014,Loadout,208090
2014,Unturned,304930
2013,Warframe,230410
2013,Team Fortress 2,440
2014,Killing Floor,1250
2014,Magicka,42910
2015,Risk of Rain,248820
2015,Undertale,391540
2015,Squishy the Suicidal Pig,318430
2015,Goat Simulator,265930
2015,Euro Truck Simulator 2,227300
2014,Borderlands 2,49520
2014,Counter-Strike: Global Offensive,730
2013,Team Fortress 2,440
2015,Chivalry: Medieval Warfare,219640
2015,Team Fortress 2,440
2014,Castle Crashers®,204360
2014,Fallout: New Vegas,22380
2014,Bully: Scholarship Edition,12200
2014,Fallout 3: Game of the Year Edition,22370
2014,DayZ,221100
2013,Neverwinter,109600
2013,Borderlands 2,49520
2014,DARK SOULS™: Prepare To Die™ Edition,211420
2015,Vindictus,212160
2014,Arma 3,107410
2014,APB Reloaded,113400
2013,Team Fortress 2,440
2015,Rising World,324080
2015,Dying Light,239140
2015,Zombie Army Trilogy,301640
2014,Unturned,304930
2015,AdVenture Capitalist,346900
2015,Commando Jack,299260
2014,Team Fortress 2,440
2015,TERA,323370
2015,Life is Strange - Episode 1,319630
2015,Gunpoint,206190
2014,Hero Siege,269210
2013,Left 4 Dead 2,550
2014,DARK SOULS™: Prepare To Die™ Edition,211420
2014,XCOM: Enemy Unknown,200510
2013,Spec Ops: The Line,50300
2014,Saints Row IV,206420
2014,Call of Duty®: Modern Warfare® 2,10180
2015,Killing Floor 2,232090
2015,Company of Heroes 2,231430
2015,Grand Theft Auto: San Andreas,12120
2015,Blood: One Unit Whole Blood,299030
2014,Verdun,242860
2014,Unturned,304930
2015,Clicker Heroes,363970
2015,Besiege,346010
2014,Oddworld: Abe's Oddysee®,15700
2014,Super Crate Box,212800
2014,You Have to Win the Game,286100
2015,BioShock Infinite,8870
2015,Batman: Arkham Asylum Game of the Year Edition,35140
2015,Dead Rising® 2,45740
2015,Oddworld: Stranger's Wrath HD,15750
2014,Team Fortress 2,440
2015,Heroes & Generals,227940
2014,Counter-Strike: Global Offensive,730
2013,Saints Row IV,206420
2014,Starbound,211820
2014,BioShock Infinite,8870
2013,Mount & Blade: Warband,48700
2015,Broforce,274190
2013,DayZ,221100
2015,Left 4 Dead 2,550
2015,Delta Force 2,32630
2014,Call of Duty: World at War,10090
2014,Sid Meier's Civilization® V,8930
2014,STAR WARS™ Republic Commando™,6000
2015,Ryse: Son of Rome,302510
2015,Picross Touch,476460
2014,Garry's Mod,4000
2015,Wurm Unlimited,366220
2014,Super Amazing Wagon Adventure,250500
2013,Garry's Mod,4000
2013,Half-Life,70
2014,Batman: Arkham City - Game of the Year Edition,200260
2014,Team Fortress 2,440
2013,Age of Empires® III: Complete Collection,105450
2014,Retro/Grade,222660
2014,Knights of Pen and Paper +1 Edition,231740
2014,DayZ,221100
2014,Counter-Strike: Global Offensive,730
2014,Unturned,304930
2013,Left 4 Dead 2,550
2014,Garry's Mod,4000
2013,Loadout,208090
2013,AirMech Strike,206500
2015,Counter-Strike: Global Offensive,730
2015,Bad Rats: the Rats' Revenge,34900
2014,Arma 3,107410
2013,Neverwinter,109600
2014,The Witcher 2: Assassins of Kings Enhanced Edition,20920
2014,Brothers - A Tale of Two Sons,225080
2014,Royal Quest,295550
2012,Counter-Strike: Global Offensive,730
2015,DARK SOULS™ II: Scholar of the First Sin,335300
2015,Game Dev Tycoon,239820
2013,Chivalry: Medieval Warfare,219640
2013,Chivalry: Medieval Warfare,219640
2014,Block N Load,299360
2015,Team Fortress 2,440
2014,Counter-Strike: Global Offensive,730
2015,Heroes of Might & Magic V,15170
2014,"Pirates, Vikings, and Knights II",17570
2014,Middle-earth™: Shadow of Mordor™,241930
2013,Gone Home,232430
2015,Sid Meier's Civilization®: Beyond Earth™,65980
2014,Transistor,237930
2015,A Story About My Uncle,278360
2015,Counter-Strike: Global Offensive,730
2014,Rust,252490
2014,DayZ,221100
2015,Contagion,238430
2015,Project Nimbus,257030
2015,Alien: Isolation,214490
2015,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,260230
2015,Kerbal Space Program,220200
2013,Hotline Miami,219150
2012,Awesomenauts - the 2D moba,204300
2014,Goat Simulator,265930
2014,Company of Heroes 2,231430
2014,World of Guns: Gun Disassembly,262410
2014,Counter-Strike: Global Offensive,730
2015,Fallout 4,377160
2014,Team Fortress 2,440
2015,Counter-Strike: Global Offensive,730
2014,Counter-Strike: Global Offensive,730
2014,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580
2012,Team Fortress 2,440
2014,ROCKETSROCKETSROCKETS,289760
2015,Reign Of Kings,344760
2014,Counter-Strike: Global Offensive,730
2015,Insurgency,222880
2014,The Escapists,298630
2014,Guacamelee! Gold Edition,214770
2014,Insurgency,222880
2013,Warframe,230410
2013,RIFT,39120
2015,Counter-Strike: Global Offensive,730
2013,Counter-Strike: Global Offensive,730
2012,Portal 2,620
2011,Garry's Mod,4000
2014,DayZ,221100
2012,Team Fortress 2,440
2015,Rugby League Live 3 Demo,312930
2015,Sid Meier's Civilization® V,8930
2015,Counter-Strike: Global Offensive,730
2015,Warframe,230410
2015,Alien Swarm,630
2015,To the Moon,206440
2014,Portal 2,620
2014,Goat Simulator,265930
2014,No More Room in Hell,224260
2014,Warframe,230410
2014,Wolfenstein: The New Order,201810
2015,Fallout 4,377160
2015,Anachronox,242940
2015,The Fall,290770
2015,Tower of Guns,266110
2015,Saints Row: Gat out of Hell,301910
2015,Counter-Strike: Global Offensive,730
2015,Clicker Heroes,363970
2014,Kerbal Space Program,220200
2014,Brothers - A Tale of Two Sons,225080
2014,Garry's Mod,4000
2014,Kerbal Space Program,220200
2015,Counter-Strike: Global Offensive,730
2015,Stranded Deep,313120
2014,Dead Rising 3 Apocalypse Edition,265550
2015,Heroes & Generals,227940
2015,Grand Theft Auto V,271590
2014,Unturned,304930
2014,DayZ,221100
2013,Team Fortress 2,440
2013,Saints Row: The Third,55230
2015,Counter-Strike: Global Offensive,730
2014,Desktop Dungeons,226620
2015,Resident Evil Revelations 2 / Biohazard Revelations 2,287290
2015,Rise of Nations: Extended Edition,287450
2011,Team Fortress 2,440
2014,Blacklight: Retribution,209870
2014,Heroes & Generals,227940
2013,DayZ,221100
2015,One Thousand Lies,463390
2013,Starbound,211820
2014,Borderlands 2,49520
2015,DayZ,221100
2013,Magic 2014 — Duels of the Planeswalkers,213850
2015,Life is Strange - Episode 1,319630
2013,Garry's Mod,4000
2015,Cinders,293680
2015,Counter-Strike: Global Offensive,730
2015,Verdun,242860
2014,State of Decay,241540
2014,Rust,252490
2015,Depth,274940
2014,Electronic Super Joy,244870
2015,Bloons TD 5,306020
2014,Contrast,224460
2014,DayZ,221100
2012,Team Fortress 2,440
2013,Team Fortress 2,440
2014,BattleBlock Theater®,238460
2015,Warframe,230410
2014,Rust,252490
2014,Garry's Mod,4000
2014,Team Fortress 2,440
2014,Saints Row: The Third,55230
2014,ArcheAge,304030
2015,Counter-Strike: Global Offensive,730
2015,The Binding of Isaac,113200
2015,Rust,252490
2014,Borderlands 2,49520
2013,Wargame: European Escalation,58610
2014,Terraria,105600
2014,Counter-Strike: Global Offensive,730
2015,Killing Floor,1250
2014,South Park™: The Stick of Truth™,213670
2014,Killing Floor,1250
2014,Loadout,208090
2013,Garry's Mod,4000
2014,Killing Floor,1250
2015,Bad Rats: the Rats' Revenge,34900
2013,Arma 3,107410
2014,Craft The World,248390
2013,Assassin’s Creed® III,208480
2015,Call of Duty: World at War,10090
2015,Unturned,304930
2014,Gotham City Impostors Free to Play,206210
2014,Killing Floor,1250
2015,Garry's Mod,4000
2015,Counter-Strike: Global Offensive,730
2015,Gods Will Be Watching,274290
2015,DayZ,221100
2015,Dishonored,205100
2015,Half Dead,434730
2013,Antichamber,219890
2013,BioShock Infinite,8870
2015,Nidhogg,94400
2013,Garry's Mod,4000
2015,Left 4 Dead 2,550
2014,Double Action: Boogaloo,317360
2015,Rust,252490
2015,Mount & Blade: Warband,48700
2014,BIT.TRIP RUNNER,63710
2014,Team Fortress 2,440
2015,Counter-Strike: Global Offensive,730
2014,Risk of Rain,248820
2013,Fallout: New Vegas,22380
2014,The Witcher 2: Assassins of Kings Enhanced Edition,20920
2013,The Walking Dead,207610
2011,Terraria,105600
2015,Counter-Strike: Global Offensive,730
2014,Contagion,238430
2014,DayZ,221100
2014,Risk of Rain,248820
2015,Counter-Strike: Global Offensive,730
2013,The Witcher 2: Assassins of Kings Enhanced Edition,20920
2015,Evolve Stage 2,273350
2015,Tomb Raider,203160
2014,Tomb Raider,203160
2015,Fistful of Frags,265630
2014,The Stanley Parable,221910
2015,DRAGON BALL XENOVERSE,323470
2015,Counter-Strike: Global Offensive,730
2015,Fallout: New Vegas,22380
2015,Cosmo's Cosmic Adventure,358250
2015,ChuSingura46+1 S,464780
2015,Counter-Strike: Global Offensive,730
2014,Garry's Mod,4000
2014,The Binding of Isaac,113200
2015,Life is Strange - Episode 1,319630
2014,Magicite,268750
2014,Nether: Resurrected,247730
2014,Tales from the Borderlands,330830
2014,Crawl,293780
2014,The Stanley Parable,221910
2015,PAYDAY 2: The Butcher's AK/CAR Mod Pack,351890
2014,Counter-Strike: Global Offensive,730
2015,ARK: Survival Evolved,346110
2015,Counter-Strike: Global Offensive,730
2015,Dead Realm,352460
2015,GunZ 2: The Second Duel,242720
2013,APB Reloaded,113400
2014,Counter-Strike: Global Offensive,730
2015,Danganronpa 2: Goodbye Despair,413420
2015,Deepworld,340810
2014,BioShock Infinite,8870
2014,The Blue Flamingo,302010
2015,TOXIKK™,324810
2014,Gauntlet™ Slayer Edition,258970
2015,Life is Feudal: Your Own,290080
2015,Dungeon Defenders II,236110
2015,Call of Duty®: Ghosts,209160
2015,Age of Empires II HD,221380
2014,Wolfenstein: The New Order,201810
2013,Game Dev Tycoon,239820
2015,Trove,304050
2013,Zen Bound 2,61600
2015,Block N Load,299360
2015,S.T.A.L.K.E.R.: Call of Pripyat,41700
2015,Zenzizenzic,327500
2015,Traverser,327520
2015,Terraria,105600
2015,Team Fortress 2,440
2014,Garry's Mod,4000
2014,POSTAL 2,223470
2012,Fallout: New Vegas,22380
2012,DC Universe™ Online,24200
2012,Left 4 Dead 2,550
2012,Counter-Strike: Source,240
2012,Mount & Blade: With Fire & Sword,48720
2011,Borderlands,8980
2011,Team Fortress 2,440
2011,Terraria,105600
2014,Age of Chivalry,17510
2014,Wolfenstein: The New Order,201810
2014,DayZ,221100
2013,Neverwinter,109600
2015,Firewatch,383870
2015,Ratz Instagib,338170
2014,Goat Simulator,265930
2014,Counter-Strike: Global Offensive,730
2014,Crysis 2 - Maximum Edition,108800
2014,Starbound,211820
2014,Middle-earth™: Shadow of Mordor™,241930
2014,Magicite,268750
2011,Left 4 Dead 2,550
2015,Verdun,242860
2015,You Must Build A Boat,290890
2013,The Binding of Isaac,113200
2014,Source Filmmaker,1840
2014,To the Moon,206440
2014,The Wolf Among Us,250320
2014,Reflex Arena,328070
2014,Terraria,105600
2015,ArcheAge,304030
2015,Assassin's Creed Freedom Cry,277590
2013,Borderlands,8980
2013,Grand Theft Auto: San Andreas,12120
2012,Alan Wake,108710
2012,Portal 2,620
2011,Team Fortress 2,440
2013,Hotline Miami,219150
2014,Quake Live™,282440
2013,The Walking Dead,207610
2015,Goat Simulator: GoatZ,344450
2015,Goat Simulator,265930
2014,Tales from the Borderlands,330830
2014,Team Fortress 2,440
2015,Gloria Victis,327070
2014,BattleBlock Theater®,238460
2014,Counter-Strike: Global Offensive,730
2015,Card Hunter,293260
2015,AdVenture Capitalist,346900
2015,Besiege,346010
2011,Terraria,105600
2014,BRINK,22350
2014,Natural Selection 2,4920
2015,Mount & Blade: Warband,48700
2015,Life is Strange - Episode 1,319630
2014,Counter-Strike: Global Offensive,730
2014,Left 4 Dead 2,550
2014,The Forest,242760
2014,GRID 2,44350
2014,Mount & Blade: Warband,48700
2011,DC Universe™ Online,24200
2015,Tales of Zestiria,351970
2015,Fallout 4,377160
2015,Turbo Pug,418070
2015,Pixel Star,367300
2015,Call of Duty® 4: Modern Warfare®,7940
2014,Prison Architect,233450
2014,Starbound,211820
2014,Surgeon Simulator,233720
2014,Democracy 3,245470
2013,King Arthur's Gold,219830
2014,Bastion,107100
2014,Rogue Legacy,241600
2013,Brothers - A Tale of Two Sons,225080
2013,BioShock Infinite,8870
2014,Sid Meier's Civilization® V,8930
2015,TERA,323370
2015,Terraria,105600
2014,Counter-Strike: Global Offensive,730
2013,Spelunky,239350
2013,Trials Evolution: Gold Edition,220160
2012,Team Fortress 2,440
2012,Just Cause 2,8190
2014,Counter-Strike: Global Offensive,730
2015,Team Fortress 2,440
2015,Counter-Strike: Global Offensive,730
2015,Terraria,105600
2013,Team Fortress 2,440
2014,Age of Empires II HD,221380
2013,BioShock Infinite,8870
2013,Antichamber,219890
2013,Team Fortress 2,440
2013,Surgeon Simulator,233720
2013,Fallout: New Vegas,22380
2014,Counter-Strike: Global Offensive,730
2014,Blade Symphony,225600
2014,Arma 3,107410
2015,Fallout 2: A Post Nuclear Role Playing Game,38410
2014,Half-Life 2,220
2014,Bad Rats: the Rats' Revenge,34900
2015,DARK SOULS™ III,374320
2014,DayZ,221100
2014,Loadout,208090
2015,Robocraft,301520
2015,Goat Simulator,265930
2015,Pathologic Classic HD,384110
2015,Counter-Strike: Global Offensive,730
2015,Counter-Strike: Global Offensive,730
2014,Nihilumbra,252670
2015,Rust,252490
2014,Heroes & Generals,227940
2014,Saints Row IV,206420
2015,Portal 2,620
2015,Garry's Mod,4000
2014,Gone Home,232430
2011,Quake III Arena,2200
2015,MISSING: An Interactive Thriller - Episode One,354650
2015,"Invisible, Inc.",243970
2015,Age of Empires II HD,221380
2015,Unturned,304930
2015,Cry of Fear,223710
2015,AdVenture Capitalist,346900
2014,Warframe,230410
2015,Iron Snout,424280
2015,Sid Meier's Civilization® V,8930
2015,Left 4 Dead 2,550
2015,Brawlhalla,291550
2015,The Forest,242760
2015,Unturned,304930
2015,DARK SOULS™: Prepare To Die™ Edition,211420
2014,DARK SOULS™ II,236430
2015,Stranded Deep,313120
2014,Trine 2: Complete Story,35720
2013,Chivalry: Medieval Warfare,219640
2014,Villagers and Heroes,263540
2014,BioShock Infinite,8870
2014,Fistful of Frags,265630
2014,"Sir, You Are Being Hunted",242880
2013,BIT.TRIP BEAT,63700
2015,Game Dev Tycoon,239820
2014,Starbound,211820
2015,Total War: WARHAMMER,364360
2014,Counter-Strike: Global Offensive,730
2014,Counter-Strike: Global Offensive,730
2014,Borderlands 2,49520
2014,Portal 2,620
2015,Darkest Dungeon®,262060
2015,Bad Rats: the Rats' Revenge,34900
2014,Shovel Knight: Treasure Trove,250760
2014,The Binding of Isaac: Rebirth,250900
2014,The Binding of Isaac,113200
2013,Brothers - A Tale of Two Sons,225080
2015,Guardians of Orion,407840
2015,Tribes: Ascend,17080
2015,Dying Light,239140
2015,Fistful of Frags,265630
2015,DARK SOULS™: Prepare To Die™ Edition,211420
2014,SNOW,244930
2014,The Novelist,245150
2014,Brothers - A Tale of Two Sons,225080
2013,The Raven - Legacy of a Master Thief,233370
2015,Counter-Strike: Global Offensive,730
2015,Darksiders™,50620
2015,Saints Row: The Third,55230
2013,Oddworld: Abe's Oddysee®,15700
2014,Robocraft,301520
2014,PlanetSide 2,218230
2015,Team Fortress 2,440
2014,Counter-Strike: Global Offensive,730
2014,ArcheBlade™,207230
2014,Insurgency,222880
2013,Team Fortress 2,440
2014,Aperture Tag: The Paint Gun Testing Initiative,280740
2014,The Wolf Among Us,250320
2013,Counter-Strike: Global Offensive,730
2015,Really Big Sky,201570
2014,Brothers - A Tale of Two Sons,225080
2014,Magicite,268750
2015,Life is Strange - Episode 1,319630
2013,Portal 2,620
2013,Saints Row IV,206420
2013,Counter-Strike: Global Offensive,730
2014,Counter-Strike: Global Offensive,730
2015,Clicker Heroes,363970
2013,The Walking Dead: Season 2,261030
2015,Fallout 3: Game of the Year Edition,22370
2015,To the Moon,206440
2015,Life is Strange - Episode 1,319630
2015,Outlast,238320
2015,Cry of Fear,223710
2015,Tomb Raider,203160
2014,Team Fortress 2,440
2014,DARK SOULS™ II,236430
2014,Portal 2,620
2014,Borderlands 2,49520
2015,Borderlands 2,49520
2014,Sanctum 2,210770
2015,Rebuild 3: Gangs of Deadsville,257170
2014,Batman™: Arkham Origins,209000
2015,Killing Floor 2,232090
2015,HELLDIVERS™,394510
2014,Magicka,42910
2015,The Inner World,251430
2015,Hook,367580
2014,FTL: Faster Than Light,212680
2011,Assassin’s Creed® Brotherhood,48190
2014,Universe Sandbox,72200
2015,Machinarium,40700
2013,Tropico 4,57690
2014,BattleBlock Theater®,238460
2013,Little Inferno,221260
2013,The Binding of Isaac,113200
2015,Grand Theft Auto V,271590
2014,To the Moon,206440
2014,The Walking Dead,207610
2015,Team Fortress 2,440
2015,Half-Life 2,220
2014,The Swapper,231160
2014,LEGO The Lord of the Rings,214510
2014,BioShock Infinite,8870
2015,LEGO® Marvel™ Super Heroes,249130
2014,Team Fortress 2,440
2011,Team Fortress 2,440
2014,Team Fortress 2,440
2014,Garry's Mod,4000
2014,Democracy 3,245470
2014,Left 4 Dead 2,550
2013,Kerbal Space Program,220200
2014,Left 4 Dead 2,550
2015,The Sims™ 3,47890
2014,Super Hexagon,221640
2014,Coma: Mortuary,293320
2015,Trove,304050
2015,"House of 1,000 Doors: Family Secrets Collector's Edition",286500
2014,Team Fortress 2,440
2014,Counter-Strike: Global Offensive,730
2014,Unturned,304930
2014,Loadout,208090
2013,Team Fortress 2,440
2014,STAR WARS™ Jedi Knight - Jedi Academy™,6020
2013,Total War™: ROME II - Emperor Edition,214950
2014,Just Cause 2,8190
2015,SMITE®,386360
2014,Team Fortress 2,440
2015,Left 4 Dead 2,550
2014,BioShock Infinite,8870
2015,Garry's Mod,4000
2014,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580
2015,Heroes & Generals,227940
2013,Gunpoint,206190
2013,APB Reloaded,113400
2012,Realm of the Mad God,200210
2012,Crysis 2 - Maximum Edition,108800
2014,Team Fortress 2,440
2014,Rust,252490
2013,Rust,252490
2014,Super Hexagon,221640
2015,Evolve Stage 2,273350
2014,Middle-earth™: Shadow of Mordor™,241930
2015,Tree of Savior (English Ver.),372000
2015,Sleeping Dogs: Definitive Edition,307690
2014,Prince of Persia®: The Sands of Time,13600
2013,Drunken Robot Pornography,209060
2014,To the Moon,206440
2013,BioShock Infinite,8870
2014,Wolfenstein: The New Order,201810
2012,"Pirates, Vikings, and Knights II",17570
2015,Magicka,42910
2013,Team Fortress 2,440
2013,Left 4 Dead 2,550
2015,Counter-Strike: Global Offensive,730
2014,Defiance,224600
2014,Nether: Resurrected,247730
2014,Borderlands 2,49520
2014,Warframe,230410
2012,Team Fortress 2,440
2013,The Stanley Parable,221910
2013,Crysis 2 - Maximum Edition,108800
2012,Portal 2,620
2014,Counter-Strike: Global Offensive,730
2013,Half-Life 2: Lost Coast,340
2013,Garry's Mod,4000
2011,Team Fortress 2,440
2014,Counter-Strike: Global Offensive,730
2013,Call of Duty®: Black Ops II,202970
2012,Source Filmmaker,1840
2014,Prison Architect,233450
2014,Organ Trail: Director's Cut,233740
2014,DayZ,221100
2015,Red Faction Guerrilla Steam Edition,20500
2014,Tom Clancy's Splinter Cell Chaos Theory®,13570
2014,Saints Row 2,9480
2014,Battlefield: Bad Company™ 2,24960
2014,Counter-Strike: Global Offensive,730
2015,Call of Duty: World at War,10090
2014,Team Fortress 2,440
2015,Red Crucible®: Firestorm,298240
2015,Heroes & Generals,227940
2014,Call of Duty®: Modern Warfare® 2,10180
2014,Saints Row: The Third Initiation Station,55370
2014,The Elder Scrolls IV: Oblivion® Game of the Year Edition,22330
2015,Strife®,339280
2013,Blacklight: Retribution,209870
2015,The Beginner's Guide,303210
2015,METAL GEAR SOLID V: THE PHANTOM PAIN,287700
2014,Faerie Solitaire,38600
2015,Team Fortress 2,440
2014,Garry's Mod,4000
2015,They Bleed Pixels,211260
2015,Gone Home,232430
2015,A Bird Story,327410
2013,Ace of Spades: Battle Builder,224540
2013,Electronic Super Joy,244870
2014,Team Fortress 2,440
2014,Warframe,230410
2013,PlanetSide 2,218230
2015,Borderlands: The Pre-Sequel,261640
2015,The Way of Life Free Edition,310370
2012,Team Fortress 2,440
2015,BLOCKADE 3D,302830
2015,Enclave,253980
2015,Grand Theft Auto V,271590
2014,Team Fortress 2,440
2015,Counter-Strike: Global Offensive,730
2014,Starbound,211820
2015,Counter-Strike: Global Offensive,730
2015,Emily is Away,417860
2015,POSTAL 2,223470
2013,Dishonored,205100
2014,Broken Age,232790
2015,Firewatch,383870
2015,Borderlands 2,49520
2015,Portal Stories: Mel,317400
2015,FEZ,224760
2013,Super Amazing Wagon Adventure,250500
2012,Torchlight,41500
2014,Nuclear Throne,242680
2012,The Misadventures of P.B. Winterbottom,40930
2014,Garry's Mod,4000
2015,Undertale,391540
2015,Transistor,237930
2014,Alien Swarm,630
2014,Team Fortress 2,440
2013,Bad Rats: the Rats' Revenge,34900
2013,Borderlands 2,49520
2013,FINAL FANTASY VII,39140
2014,Borderlands 2,49520
2013,Dead Space,17470
2014,Rust,252490
2015,Heroes & Generals,227940
2014,Project Zomboid,108600
2015,Rivals of Aether,383980
2013,Counter-Strike: Source,240
2014,Castle Crashers®,204360
2015,Risk of Rain,248820
2015,"Warhammer 40,000: Dawn of War II",15620
2013,"Star Wars: Battlefront 2 (Classic, 2005)",6060
2015,APB Reloaded,113400
2014,The Stanley Parable,221910
2013,Tactical Intervention,51100
2012,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,35450
2012,Vampire: The Masquerade - Bloodlines,2600
2011,Counter-Strike: Source,240
2014,Monaco: What's Yours Is Mine,113020
2014,The Sims™ 3,47890
2015,Counter-Strike: Global Offensive,730
2015,Gunman Clive,262550
2014,Loadout,208090
2014,Ragnarok Online 2,231060
2015,Mad Max,234140
2012,Post Apocalyptic Mayhem,91900
2011,"Warhammer 40,000: Space Marine",55150
2014,"Papers, Please",239030
2015,Dust: An Elysian Tail,236090
2012,Team Fortress 2,440
2014,Kinetic Void,227160
2014,Sins of a Solar Empire®: Rebellion,204880
2014,Strike Suit Infinity,234160
2012,Terraria,105600
2014,Unturned,304930
2014,Five Nights at Freddy's,319510
2015,Clickteam Fusion 2.5,248170
2014,Goat Simulator,265930
2015,X-COM: UFO Defense,7760
2015,Max Payne,12140
2015,Spec Ops: The Line,50300
2013,Garry's Mod,4000
2015,Besiege,346010
2014,Guns of Icarus Online,209080
2013,Supreme Commander,9350
2014,Scribblenauts Unlimited,218680
2014,Team Fortress 2,440
2014,Tom Clancy’s Splinter Cell Blacklist,235600
2015,Counter-Strike: Global Offensive,730
2015,ARK: Survival Evolved,346110
2013,Starbound,211820
2014,Life is Feudal: Your Own,290080
2014,Mount & Blade: Warband,48700
2014,Mount & Blade: Warband - Viking Conquest Reforged Edition,321300
2014,Shadow Warrior,233130
2013,Hitman: Blood Money,6860
2013,Torchlight II,200710
2015,Counter-Strike: Global Offensive,730
2014,Max Payne 3,204100
2015,Battleborn,394230
2014,DayZ,221100
2014,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,278080
2013,BioShock™,7670
2014,Kingdom Wars,227180
2013,Team Fortress 2,440
2014,Kerbal Space Program,220200
2014,Crusader Kings II,203770
2015,Team Fortress 2,440
2014,Unturned,304930
2015,theHunter Classic,253710
2015,Batman: Arkham Asylum Game of the Year Edition,35140
2013,Half-Life 2,220
2015,Counter-Strike: Global Offensive,730
2014,Receiver,234190
2015,Realm of the Mad God,200210
2015,Steel Ocean,390670
2015,Counter-Strike: Global Offensive,730
2015,Counter-Strike: Global Offensive,730
2015,Sid Meier's Civilization® V,8930
2012,Team Fortress 2,440
2015,Tomb Raider,203160
2014,Garry's Mod,4000
2013,Torchlight II,200710
2014,Warframe,230410
2014,Super Crate Box,212800
2014,Tomb Raider,203160
2014,Frozen Synapse,98200
2015,DayZ,221100
2014,Gotham City Impostors Free to Play,206210
2015,Counter-Strike: Global Offensive,730
